Plot_ID,Date,stage,B2,B3,B4,RE1,RE2,RE3,NIR,RE4,SWIR1,SWIR2,VV,VH
96,14-04-2019,LRS,0.1168659,0.109359,0.0832071,0.1169029,0.2555657,0.3348787,0.3202729,0.371399,0.1793123,0.0903367,-13.077,-17.614
55,09-04-2018,LRS,0.1097009,0.0995735,0.0689726,0.1010756,0.2587095,0.3745436,0.3555774,0.4134669,0.1596531,0.0681847,-12.576,-18.955
15,13-02-2019,MVS,0.1050811,0.0966166,0.0597124,0.0991317,0.2530514,0.3127326,0.3004837,0.3229024,0.1551436,0.0748397,-8.64,-21.014
31,04-05-2019,MS,0.1611406,0.1724968,0.2244908,0.2600677,0.3106724,0.3531372,0.3558491,0.4082918,0.4583374,0.3018788,-14.303,-23.498
44,09-04-2018,LRS,0.1091942,0.0980747,0.0684706,0.0985292,0.2418914,0.3483599,0.3269813,0.3853643,0.1478729,0.0630559,-13.313,-16.577
60,24-04-2018,MS,0.114251,0.1068055,0.0848274,0.1137173,0.2308583,0.3066138,0.2991419,0.3408424,0.1885979,0.0967071,-7.918,-11.606
37,23-02-2019,MVS,0.10542,0.0914926,0.0594606,0.0878667,0.258182,0.3735561,0.3617075,0.3986138,0.1790177,0.0817854,-9.685,-18.594
38,05-03-2018,LVS,0.1141984,0.0996345,0.070205,0.0963905,0.2508059,0.3693195,0.3658596,0.3944091,0.1777106,0.0819792,-12.207,-17.274
19,04-05-2019,MS,0.1564266,0.1646954,0.206768,0.234047,0.2786133,0.316324,0.3148507,0.3562717,0.3909962,0.2672134,-12.195,-21.075
22,13-02-2019,MVS,0.0976921,0.0866973,0.0495397,0.0843229,0.2823497,0.3945075,0.3735054,0.414707,0.1767955,0.0779662,-13.817,-16.973
56,30-03-2019,ERS,0.1208879,0.109931,0.0788437,0.1074704,0.250067,0.3680261,0.3594685,0.4089115,0.156765,0.068986,-11.392,-14.662
96,25-03-2018,ERS,0.1378101,0.1183821,0.0948787,0.1067509,0.2225354,0.343098,0.3307102,0.3782181,0.1592557,0.0725401,-15.239,-21.139
53,09-04-2018,LRS,0.1111033,0.1037687,0.0722089,0.1078653,0.2599299,0.3645636,0.3456891,0.4029921,0.1609588,0.0703904,-12.274,-16.885
26,24-04-2018,MS,0.1151753,0.1079321,0.0896575,0.1166774,0.2180434,0.2785494,0.2718835,0.313294,0.2005771,0.1068395,-4.528,-12.821
36,05-03-2018,LVS,0.1149813,0.1007361,0.0734291,0.0988403,0.2445812,0.3566915,0.3577313,0.3843984,0.186733,0.0908282,-13.07,-15.931
50,30-03-2019,ERS,0.1208491,0.1084478,0.0778982,0.104767,0.2370376,0.3473835,0.3362643,0.3816819,0.1434888,0.0618452,-8.748,-17.394
35,03-02-2019,EVS,0.1180852,0.1113362,0.0729783,0.1151692,0.2218056,0.2565491,0.2369991,0.2640656,0.1246789,0.0628417,-8.946,-19.328
5,23-02-2019,MVS,0.1071295,0.0928543,0.0655567,0.0921862,0.2458985,0.3429101,0.3278327,0.3621923,0.1647897,0.0781463,-12.236,-18.193
59,08-02-2018,EVS,0.1018787,0.1118347,0.0652587,0.1208966,0.2486881,0.2828085,0.2714225,0.2910739,0.134862,0.0653092,-11.156,-19.475
34,14-04-2019,LRS,0.1149422,0.107749,0.0820949,0.1169526,0.25611,0.3333549,0.315828,0.3676531,0.19174,0.0960828,-12.785,-19.402
54,23-02-2019,MVS,0.1067855,0.0930751,0.0597365,0.0885292,0.2755966,0.395333,0.3743106,0.4269772,0.1817625,0.0789307,-13.716,-17.576
100,24-04-2019,MS,0.1171581,0.1160809,0.1029307,0.1450808,0.2553728,0.3051343,0.3020595,0.3414675,0.2240793,0.1240768,-9.276,-16.068
92,14-04-2019,LRS,0.1178924,0.1143516,0.0860662,0.1259175,0.2781901,0.3584994,0.3615429,0.401338,0.203917,0.1013661,-12.296,-18.508
23,13-02-2019,MVS,0.0979039,0.0868999,0.050136,0.0840875,0.2823603,0.3932598,0.377688,0.4144309,0.1774052,0.0789178,-12.521,-16.418
33,13-02-2019,MVS,0.0992003,0.0875335,0.0539077,0.0898727,0.2652657,0.3534267,0.3370865,0.3699379,0.1701241,0.0809247,-11.425,-18.856
1,23-02-2019,MVS,0.1045865,0.0904538,0.0576958,0.0839073,0.271005,0.4128283,0.3980896,0.4443505,0.1829446,0.0792616,-13.695,-20.429
20,20-03-2019,ERS,0.1099702,0.0942497,0.0645053,0.0847924,0.2314827,0.3608386,0.3400562,0.3918474,0.1469118,0.062974,-16.888,-20.398
52,05-03-2018,LVS,0.1122053,0.0980079,0.0695078,0.0943345,0.2536416,0.372939,0.3719613,0.402824,0.1694551,0.0750191,-16.073,-19.651
59,14-01-2018,EVS,0.1355299,0.1173223,0.0987561,0.1113827,0.1284929,0.1430068,0.1272712,0.1461085,0.0612159,0.034579,-14.645,-20.087
41,05-03-2019,LVS,0.0992207,0.0862891,0.056283,0.0818714,0.2618184,0.3885939,0.3601118,0.4185918,0.1647714,0.0694571,-15.258,-17.105
39,05-03-2018,LVS,0.1133228,0.0999296,0.0693951,0.0942372,0.2584337,0.3837027,0.3780938,0.4141554,0.1759152,0.0786622,-13.249,-18.575
36,24-04-2018,MS,0.1152587,0.1083147,0.0878574,0.116509,0.2256296,0.2962245,0.2903987,0.3282609,0.1958603,0.1058485,-9.956,-17.23
16,09-04-2018,LRS,0.1132422,0.1041336,0.0758131,0.1070413,0.2452705,0.3372624,0.3186212,0.3722009,0.1571776,0.0717434,-11.205,-16.56
18,14-04-2019,LRS,0.1198127,0.1156398,0.0980026,0.1315093,0.2359549,0.2872176,0.2748087,0.3190193,0.193099,0.1023966,-11.886,-16.843
76,05-03-2018,LVS,0.1170403,0.1042205,0.0769264,0.1026005,0.2426489,0.3369712,0.3312655,0.3595894,0.1773437,0.0852821,-12.081,-17.877
80,09-04-2018,LRS,0.1111641,0.1020585,0.0722439,0.1047567,0.2556895,0.3618398,0.3318743,0.4024246,0.1640497,0.0732301,-13.983,-15.132
88,20-03-2019,ERS,0.1125612,0.1011834,0.0712573,0.0999371,0.2479679,0.3618191,0.3406249,0.3938606,0.1505674,0.0691118,-11.054,-18.533
78,09-04-2018,LRS,0.1094544,0.0947722,0.0683257,0.0933197,0.2373041,0.3626731,0.3414901,0.4010635,0.1531906,0.0671544,-14.427,-20.445
41,14-04-2019,LRS,0.1150346,0.1079413,0.0845628,0.1191694,0.2452388,0.3146939,0.2931241,0.3482939,0.1748184,0.0849082,-12.074,-16.316
30,05-03-2019,LVS,0.0984693,0.0837995,0.0548798,0.0769802,0.2606794,0.4220431,0.3967128,0.4549217,0.1693659,0.0715094,-15.895,-21.503
67,14-04-2019,LRS,0.1169083,0.1117528,0.0869502,0.1243436,0.2687599,0.344274,0.3284388,0.3824693,0.2080581,0.10445,-11.21,-16.22
53,29-01-2018,EVS,0.1258196,0.1128337,0.0839367,0.1162124,0.1839663,0.2040945,0.1919009,0.2082921,0.0875268,0.0439997,-11.279,-23.45
36,14-04-2019,LRS,0.1147163,0.1077725,0.0816768,0.117246,0.2536633,0.3331217,0.3202257,0.3698837,0.1859999,0.0931631,-11.628,-20.593
6,20-03-2019,ERS,0.1129615,0.0986668,0.0705484,0.0933413,0.2310861,0.3578214,0.34176,0.3878733,0.1594396,0.0733909,-15.222,-20.483
48,05-03-2019,LVS,0.0983877,0.0836312,0.054285,0.0750783,0.250145,0.4040502,0.387757,0.4332105,0.1525296,0.0640837,-14.164,-19.976
12,25-03-2018,ERS,0.1374546,0.1200415,0.0955879,0.1123544,0.2237333,0.3105693,0.2965587,0.3376002,0.1460494,0.0680024,-11.453,-16.127
78,25-03-2018,ERS,0.1369129,0.1160018,0.0912279,0.1019876,0.2170483,0.3424432,0.3304429,0.3798083,0.1536967,0.0686954,-17.871,-22.537
91,24-04-2019,MS,0.1463547,0.1528252,0.1854523,0.2173077,0.2694586,0.3110865,0.3091095,0.3573301,0.3980014,0.2678238,-12.852,-21.141
77,08-02-2018,EVS,0.0983077,0.0926934,0.0628123,0.1069942,0.1760636,0.2043942,0.1905934,0.2108907,0.0832477,0.0427259,-10.221,-18.8
46,30-03-2019,ERS,0.1210954,0.1075784,0.0776341,0.1023443,0.2353728,0.3604529,0.3519345,0.3977735,0.1478578,0.0664399,-10.552,-15.738
40,05-03-2019,LVS,0.09974,0.0857874,0.0565826,0.0820918,0.2621444,0.395381,0.3738419,0.4259208,0.169574,0.0724576,-16.096,-18.299
15,24-04-2018,MS,0.1145363,0.1062505,0.0849047,0.112547,0.227181,0.3053847,0.2984118,0.3419706,0.1900181,0.0981061,-10.364,-15.273
72,14-04-2019,LRS,0.1176641,0.1132836,0.0927952,0.1299052,0.248716,0.3090914,0.294671,0.3433506,0.2049702,0.1046682,-10.23,-16.835
51,24-04-2018,MS,0.1158937,0.1091485,0.0945799,0.1212428,0.2101344,0.2624272,0.2515564,0.2929382,0.1900692,0.1020546,-6.646,-13.009
32,09-04-2018,LRS,0.1101952,0.1008155,0.069195,0.1017647,0.2750978,0.4043882,0.3840817,0.4490111,0.1855541,0.0820345,-11.837,-16.172
22,20-03-2019,ERS,0.1089359,0.0937334,0.0636718,0.0837891,0.2342777,0.378098,0.3536348,0.4124321,0.1518103,0.0638436,-18.476,-21.945
81,24-04-2018,MS,0.1175955,0.1100324,0.0948858,0.1224562,0.200583,0.2436059,0.2419528,0.2692627,0.1855787,0.1087041,-9.37,-13.242
72,24-04-2019,MS,0.1302293,0.1341398,0.144757,0.1858728,0.2595392,0.3011673,0.3035227,0.3449019,0.306001,0.1959876,-11.182,-17.871
59,09-04-2018,LRS,0.1112567,0.1005843,0.0719853,0.1015746,0.2522346,0.3665278,0.3549757,0.4093929,0.1660227,0.0742939,-12.988,-15.398
98,09-04-2018,LRS,0.1078676,0.0932164,0.0664981,0.0913041,0.2346406,0.3535986,0.3361266,0.3917357,0.1550477,0.0681351,-15.304,-20.902
27,14-04-2019,LRS,0.1167907,0.1131518,0.0863067,0.1293218,0.2876619,0.3752819,0.3555448,0.4169084,0.2130619,0.1061147,-11.304,-20.981
34,24-04-2019,MS,0.1146503,0.1122231,0.0945677,0.1339331,0.2569659,0.3154538,0.310049,0.3477705,0.2300762,0.1265979,-9.846,-19.998
42,29-01-2018,EVS,0.1271421,0.1118218,0.090789,0.1100888,0.1299432,0.138332,0.1244688,0.1333772,0.0423291,0.0242417,-9.778,-24.493
22,23-02-2018,MVS,0.1149113,0.1007796,0.0697731,0.0953536,0.2551131,0.3644006,0.3429749,0.3881796,0.1645034,0.0709559,-11.381,-18.272
25,05-03-2019,LVS,0.0977933,0.0837406,0.0548054,0.0756551,0.2542449,0.4127214,0.391012,0.4473837,0.1626429,0.068852,-17.21,-24.038
84,23-02-2019,MVS,0.1049058,0.0899438,0.0577393,0.0826683,0.255393,0.3760043,0.3541115,0.3984804,0.1536209,0.0657679,-13.321,-18.869
80,25-03-2018,ERS,0.1344501,0.1140546,0.0881605,0.1015974,0.2216778,0.3492863,0.3375065,0.387217,0.1551772,0.0676287,-13.363,-17.783
92,24-04-2019,MS,0.1175926,0.1189244,0.102616,0.1446193,0.2643988,0.3186889,0.3272204,0.3575649,0.2401667,0.1317895,-11.133,-18.203
98,05-03-2019,LVS,0.1002127,0.0878874,0.0589274,0.0845821,0.2613882,0.3984698,0.3807264,0.4292835,0.1688127,0.0747372,-12.027,-17.449
31,05-03-2018,LVS,0.1124984,0.0962857,0.0676195,0.0878924,0.2519298,0.4055542,0.4013999,0.4415687,0.1754944,0.0754433,-14.358,-19.68
45,09-04-2018,LRS,0.1089499,0.0993886,0.068086,0.0986517,0.2573194,0.3788392,0.357498,0.4145452,0.1556449,0.0658608,-11.874,-13.819
44,08-02-2018,EVS,0.0967981,0.0864953,0.0612994,0.087442,0.15034,0.1694128,0.1555649,0.1749516,0.0752099,0.0374007,-12.265,-19.839
82,25-03-2018,ERS,0.1382791,0.1197934,0.097848,0.1127213,0.2133482,0.297878,0.2854273,0.3237411,0.1519928,0.0786582,-12.234,-16.486
86,05-03-2019,LVS,0.0986831,0.0834311,0.0549632,0.0758348,0.2504598,0.412126,0.3955329,0.442211,0.1588052,0.0673914,-14.925,-18.439
96,03-02-2019,EVS,0.1185276,0.1013622,0.0750874,0.1011023,0.1472628,0.1638117,0.143795,0.161959,0.066506,0.0361057,-11.052,-25.283
15,25-03-2018,ERS,0.1367122,0.116596,0.0913748,0.1032171,0.2235902,0.3552054,0.344057,0.3928771,0.1607066,0.0705242,-18.467,-20.905
55,14-01-2018,EVS,0.1377035,0.1176009,0.0992224,0.1116571,0.1263607,0.1386556,0.1201091,0.1379462,0.0571382,0.029768,-11.612,-18.361
95,05-03-2018,LVS,0.1136238,0.0992612,0.0691139,0.0925096,0.2606329,0.3912621,0.3820932,0.4194402,0.1765936,0.0762242,-15.493,-15.35
7,25-03-2018,ERS,0.1456579,0.1320394,0.1155168,0.1389692,0.2227382,0.2824035,0.2699524,0.3091905,0.1859984,0.1069487,-8.833,-15.888
50,20-03-2019,ERS,0.1097539,0.0939319,0.0639004,0.0838397,0.2340683,0.3770305,0.3565718,0.4105275,0.154592,0.0638404,-17.568,-21.308
58,09-04-2018,LRS,0.1098498,0.0989554,0.0697952,0.1000571,0.2515069,0.3703405,0.3563585,0.4088323,0.1621878,0.0732667,-11.964,-18.213
39,20-03-2019,ERS,0.1095218,0.0950692,0.0647833,0.0848939,0.2381828,0.3781237,0.3540283,0.410891,0.1588259,0.0672948,-16.311,-19.116
58,04-05-2019,MS,0.1567764,0.1658676,0.2115227,0.2399519,0.2907783,0.332794,0.3347789,0.3777001,0.4137626,0.2752948,-12.631,-22.749
1,05-03-2019,LVS,0.0987186,0.0856027,0.0561917,0.0805409,0.2654875,0.4286081,0.4089779,0.4605163,0.1749844,0.0762324,-15.485,-21.08
54,09-04-2018,LRS,0.1098775,0.0997092,0.0687017,0.1012937,0.2602926,0.3810415,0.3643469,0.4177963,0.1567248,0.0667448,-12.258,-16.102
82,23-02-2019,MVS,0.104234,0.0900661,0.0573898,0.0830747,0.2495096,0.3570291,0.3428646,0.3792371,0.1484324,0.0640042,-11.353,-18.299
97,14-04-2019,LRS,0.116205,0.1094283,0.0825804,0.1164374,0.2595332,0.3410613,0.3291199,0.3777417,0.1800487,0.0889518,-11.219,-17.716
82,24-04-2018,MS,0.1200815,0.1136731,0.1015413,0.1299471,0.2154049,0.2628389,0.2550849,0.2964516,0.1923209,0.1104919,-7.541,-12.982
2,05-03-2019,LVS,0.0988374,0.0838867,0.0562776,0.0778254,0.2488315,0.3971865,0.3767841,0.4250595,0.1587178,0.0680232,-14.335,-20.977
28,14-04-2019,LRS,0.1184906,0.1172643,0.0883751,0.1341472,0.3022417,0.3899576,0.3798271,0.4346234,0.2222595,0.1106813,-12.141,-19.749
46,14-01-2018,EVS,0.1408209,0.1265884,0.1087909,0.1265715,0.1475809,0.164034,0.147641,0.171572,0.0745262,0.03837,-12.896,-22.305
37,05-03-2019,LVS,0.0995829,0.0863846,0.0573133,0.083782,0.2561056,0.3870071,0.3770107,0.4181974,0.1732598,0.079419,-13.399,-17.674
36,24-04-2019,MS,0.1131794,0.1109745,0.0911087,0.1309435,0.2506243,0.3094434,0.3054309,0.3441491,0.2178589,0.1200318,-11.318,-19.18
75,05-03-2019,LVS,0.1005241,0.0877965,0.0605093,0.0870462,0.2467014,0.3707024,0.3662158,0.3922821,0.1456488,0.0689673,-7.462,-18.549
26,13-02-2019,MVS,0.0986955,0.0881921,0.0512661,0.0881354,0.2878626,0.3900047,0.3733791,0.4095096,0.1856064,0.0817991,-9.959,-19.764
3,05-03-2019,LVS,0.0994051,0.0837232,0.0570954,0.0773236,0.2368944,0.3802534,0.3630921,0.4082475,0.1552199,0.0699965,-15.621,-20.69
82,24-01-2019,EVS,0.1750516,0.1607629,0.1407311,0.1626504,0.2028132,0.2217126,0.1973943,0.2211507,0.1149709,0.0665917,-11.546,-23.827
96,05-03-2018,LVS,0.117681,0.1050933,0.0769266,0.1033453,0.2393685,0.3208927,0.3063117,0.3363279,0.1561861,0.0755476,-11.14,-18.777
74,08-02-2018,EVS,0.0973404,0.0890016,0.0665583,0.0995116,0.2030339,0.253161,0.2403692,0.2688211,0.1631195,0.0922782,-11.527,-18.053
23,05-03-2018,LVS,0.1126651,0.0979065,0.0687197,0.0891863,0.2449481,0.3734469,0.3597424,0.4011344,0.1622195,0.0695546,-15.996,-15.588
43,09-04-2018,LRS,0.1113476,0.102144,0.0727203,0.1071717,0.2540492,0.3667061,0.361059,0.4037196,0.170193,0.0809196,-11.238,-19.056
56,24-04-2019,MS,0.1195699,0.1210688,0.1127438,0.1523986,0.2651047,0.3157785,0.3119473,0.353064,0.2490254,0.1395363,-11.345,-21.197
4,03-02-2019,EVS,0.1155964,0.1096318,0.0695832,0.1182723,0.2549224,0.3039243,0.2815842,0.31352,0.1483224,0.0712168,-10.393,-17.902
51,25-03-2018,ERS,0.1348691,0.1148411,0.0890933,0.1011638,0.2179892,0.3352977,0.3203603,0.3683944,0.1430213,0.0612741,-16.461,-19.757
30,04-05-2019,MS,0.157145,0.1669268,0.2153142,0.2501368,0.2980826,0.341159,0.3376765,0.3901436,0.4451518,0.2950537,-17.308,-23.162
58,25-03-2018,ERS,0.1356914,0.1151938,0.0899349,0.1018189,0.2237988,0.3524611,0.3419412,0.3891488,0.1591517,0.0696961,-17.423,-20.939
75,24-04-2018,MS,0.142323,0.146014,0.1565587,0.1887004,0.2477605,0.2893065,0.2822783,0.3265096,0.334795,0.2255552,-9.2,-15.827
39,23-02-2019,MVS,0.1053985,0.0908272,0.0585508,0.0852939,0.2699487,0.396775,0.3750059,0.4254628,0.1767474,0.0750108,-13.4,-18.126
34,24-01-2019,EVS,0.1750791,0.1566172,0.1311901,0.1496421,0.1867536,0.2021818,0.1865254,0.2004151,0.0977264,0.0514738,-9.263,-25.827
2,20-03-2019,ERS,0.1096074,0.093974,0.0645656,0.0821,0.2289849,0.3744312,0.3520877,0.4067235,0.1520199,0.0619417,-17.354,-23.147
96,24-04-2019,MS,0.1148213,0.1129966,0.0938035,0.1338563,0.2545408,0.316852,0.3096532,0.3502606,0.2068623,0.1104534,-12.925,-19.486
95,29-01-2018,EVS,0.1283413,0.1141183,0.0913563,0.1160977,0.1435995,0.1548137,0.1445073,0.1512909,0.0635868,0.032984,-10.514,-25.216
97,23-02-2019,MVS,0.1083272,0.097785,0.0639517,0.0967776,0.2760354,0.3832955,0.3781222,0.4097269,0.1709834,0.077549,-9.413,-20.187
45,23-02-2018,MVS,0.1155116,0.1026919,0.0693329,0.0958494,0.258527,0.3579498,0.3382971,0.3775935,0.1720183,0.0760449,-10.732,-15.637
74,23-02-2019,MVS,0.1043855,0.0892759,0.0596803,0.0830485,0.2444528,0.3688647,0.3508011,0.3932487,0.154805,0.0678437,-12.522,-18.488
71,04-05-2019,MS,0.158323,0.168109,0.2146671,0.2476107,0.290949,0.3306742,0.327858,0.3789515,0.4213391,0.2765726,-13.205,-19.195
52,08-02-2018,EVS,0.0926137,0.0883811,0.0501632,0.0941015,0.2374502,0.2965442,0.3044373,0.3127816,0.1416288,0.0650135,-10.974,-15.119
15,03-02-2019,EVS,0.1207211,0.1110424,0.0782008,0.1133698,0.1810475,0.2016602,0.1792673,0.2010981,0.0865103,0.0452516,-10.276,-23.381
46,24-01-2019,EVS,0.1667416,0.1582246,0.1283836,0.167873,0.2313959,0.2588471,0.2369653,0.2673786,0.133227,0.0735422,-15.183,-30.681
91,05-03-2019,LVS,0.0991832,0.083489,0.0575582,0.0794959,0.235455,0.3653296,0.3532854,0.3891986,0.1499331,0.0685381,-15.448,-22.049
96,29-01-2018,EVS,0.1301519,0.1125849,0.0969862,0.1138763,0.1324108,0.1424944,0.132076,0.1437462,0.0592212,0.0359753,-13.812,-23.647
100,25-03-2018,ERS,0.1352265,0.1164874,0.0902322,0.1044171,0.2243262,0.3375051,0.3212362,0.366049,0.1495792,0.0668155,-11.112,-21.709
93,14-04-2019,LRS,0.1177583,0.1143787,0.0852113,0.126879,0.2835023,0.3639612,0.3631534,0.3991743,0.2081799,0.1036893,-12.104,-19.313
65,30-03-2019,ERS,0.1205604,0.1076808,0.0782862,0.1006169,0.2378347,0.3680262,0.3571589,0.4061646,0.1450865,0.0640315,-13.679,-15.578
41,05-03-2018,LVS,0.1119165,0.0970731,0.0672821,0.0894489,0.2543295,0.3915108,0.3842726,0.4244554,0.1742583,0.0733201,-15.368,-19.487
100,13-02-2019,MVS,0.103875,0.098032,0.060741,0.1084979,0.2737181,0.3442169,0.3345851,0.3569177,0.157957,0.0760868,-9.53,-18.781
98,23-02-2018,MVS,0.1176261,0.1049253,0.0758062,0.1041664,0.2086627,0.2588683,0.2386951,0.2703934,0.1296834,0.0633317,-7.855,-15.504
43,05-03-2018,LVS,0.1134335,0.0988786,0.0700645,0.0956205,0.2543378,0.385056,0.3853777,0.4149895,0.1862056,0.0853957,-14.82,-18.637
69,03-02-2019,EVS,0.1158822,0.1063795,0.0715579,0.1103217,0.2161788,0.249812,0.2323697,0.2557864,0.1240807,0.0632044,-10.794,-16.858
89,05-03-2018,LVS,0.1214747,0.1088443,0.088059,0.1116496,0.2231811,0.288124,0.2772168,0.3091474,0.1604601,0.0808884,-11.731,-18.156
29,24-04-2019,MS,0.1418399,0.1469206,0.1743909,0.2051161,0.2648474,0.3080735,0.3057741,0.3538761,0.372567,0.2449609,-12.535,-18.432
11,08-02-2018,EVS,0.0907047,0.0807904,0.0551859,0.0863655,0.1330466,0.1506447,0.1333599,0.1417442,0.0597429,0.0320292,-9.214,-21.096
46,05-03-2019,LVS,0.0982225,0.0836695,0.0554601,0.0768768,0.2545336,0.4097837,0.394722,0.4427522,0.1656674,0.0710817,-16.04,-20.061
92,05-03-2018,LVS,0.1129112,0.0984176,0.0684419,0.0904734,0.2564993,0.3907914,0.3836179,0.4256806,0.173864,0.0756525,-14.429,-20.184
32,14-01-2019,EVS,0.1286382,0.1102461,0.0924043,0.1092821,0.1233373,0.1338038,0.1202138,0.1322031,0.0505328,0.0291797,-12.228,-17.909
78,24-01-2019,EVS,0.1881755,0.1793614,0.1507589,0.185288,0.2443304,0.2666748,0.2504288,0.2750039,0.1667127,0.0982066,-15.233,-33.575
27,23-02-2019,MVS,0.1051328,0.0910613,0.057267,0.0859129,0.2777261,0.4151091,0.395509,0.4458141,0.1855857,0.0789125,-14.106,-17.768
96,09-04-2018,LRS,0.1135943,0.1030423,0.074634,0.104136,0.2510847,0.3624979,0.3427605,0.3996,0.1676006,0.076168,-11.102,-18.109
42,24-04-2019,MS,0.1205675,0.1207682,0.1119583,0.1526478,0.2626362,0.3184947,0.3186548,0.3582831,0.2376647,0.1292754,-12.555,-17.423
53,14-04-2019,LRS,0.1147573,0.1084827,0.0815469,0.1181648,0.2609914,0.3405276,0.3264012,0.3762659,0.1889528,0.0923307,-12.953,-18.711
52,24-04-2019,MS,0.116277,0.1149242,0.1015226,0.1401155,0.2516606,0.3013133,0.2943894,0.3383743,0.235331,0.1289305,-12.303,-18.967
40,24-04-2019,MS,0.1136564,0.1109214,0.0913285,0.1317254,0.2492825,0.3013117,0.298631,0.337357,0.2152038,0.1173246,-12.771,-16.978
95,14-01-2019,EVS,0.1267889,0.1105946,0.0835585,0.1077113,0.1515833,0.1688977,0.1463784,0.1651203,0.0773495,0.0407468,-13.559,-18.756
88,05-03-2019,LVS,0.10084,0.0898138,0.0608519,0.0906478,0.2695894,0.3901664,0.3764539,0.4168255,0.1599034,0.0755295,-11.676,-18.795
82,03-02-2019,EVS,0.1197435,0.1123555,0.0763466,0.1135747,0.2062497,0.2367114,0.213333,0.2398639,0.1159462,0.0583367,-10.296,-18.747
94,05-03-2018,LVS,0.1146533,0.1013502,0.0713499,0.0964418,0.2612571,0.3732593,0.3573118,0.4061381,0.180674,0.0799,-13.9,-18.036
33,20-03-2019,ERS,0.1121892,0.1012575,0.0702807,0.0971467,0.2557527,0.3968412,0.3745748,0.4338028,0.167863,0.0729251,-12.528,-17.297
56,14-04-2019,LRS,0.1165265,0.113108,0.0865544,0.1279504,0.2806738,0.3600388,0.3504219,0.4040392,0.2089976,0.1046497,-10.778,-17.984
7,24-01-2019,EVS,0.1445812,0.1240327,0.093846,0.1118538,0.1648847,0.1814048,0.1611863,0.1773636,0.066889,0.0329168,-10.637,-19.353
47,04-05-2019,MS,0.1494345,0.1562185,0.1819466,0.2175723,0.2819021,0.3257851,0.3268739,0.3722272,0.3781483,0.2450705,-10.74,-18.07
34,09-04-2018,LRS,0.111432,0.1010547,0.0718653,0.1029059,0.2572392,0.3756786,0.3609811,0.4108614,0.1749738,0.0810073,-12.017,-15.56
76,20-03-2019,ERS,0.111627,0.0967575,0.0678823,0.0853453,0.2255823,0.3652221,0.3427017,0.3944917,0.156798,0.0679152,-14.53,-19.053
34,14-01-2018,EVS,0.1344557,0.1140154,0.0956933,0.1067695,0.1247457,0.1376492,0.1163546,0.1422319,0.0810232,0.0457838,-11.311,-18.943
3,14-04-2019,LRS,0.1187758,0.1133627,0.0963824,0.1296438,0.2380923,0.2944236,0.280306,0.3259036,0.2073633,0.1129809,-11.887,-17.794
18,05-03-2019,LVS,0.102274,0.0899569,0.0633532,0.0877559,0.2382826,0.3428122,0.3344193,0.3702672,0.1543803,0.0732657,-14,-19.488
67,14-01-2019,EVS,0.1209227,0.1025213,0.0777306,0.102873,0.1521051,0.167251,0.1507033,0.1629906,0.0643018,0.0325492,-11.217,-20.56
60,09-04-2018,LRS,0.1099477,0.0996985,0.0702807,0.0995032,0.2551555,0.3743883,0.3604924,0.4165979,0.1589495,0.0698876,-11.692,-15.214
86,24-04-2019,MS,0.1157606,0.1173291,0.0948747,0.1435186,0.2948694,0.3687326,0.3668263,0.4070238,0.2406922,0.125077,-12.169,-17.37
29,30-03-2019,ERS,0.1210665,0.1116453,0.0845786,0.1134624,0.2407592,0.3252835,0.3122964,0.3618145,0.1699219,0.0842023,-9.179,-14.828
57,14-04-2019,LRS,0.1156244,0.1107225,0.0838935,0.1258355,0.2809532,0.3667101,0.3427482,0.4033445,0.2077754,0.1019445,-10.614,-19.347
53,04-05-2019,MS,0.150502,0.158587,0.1910335,0.2299883,0.2853607,0.3283424,0.3253281,0.3788462,0.4132179,0.268999,-11.815,-19.612
15,24-01-2019,EVS,0.1801288,0.164998,0.1435874,0.1651789,0.2016848,0.2194212,0.1996218,0.2177091,0.1103406,0.061536,-14.092,-27.279
17,09-04-2018,LRS,0.1168571,0.108132,0.0858467,0.1192789,0.234784,0.3046781,0.2884378,0.3383712,0.1858807,0.0910961,-11.79,-17.619
74,05-03-2019,LVS,0.0992796,0.0848325,0.0594548,0.0805454,0.2354926,0.3659618,0.3501693,0.3917709,0.1508735,0.0697384,-13.637,-19.51
30,05-03-2018,LVS,0.1123462,0.0975589,0.0673602,0.089699,0.2552794,0.4012467,0.3916335,0.4358329,0.1752332,0.0758441,-15.437,-19.69
7,04-05-2019,MS,0.1685836,0.1836054,0.244946,0.2709341,0.3108297,0.3515708,0.3497377,0.398029,0.4548513,0.3064363,-14.558,-21.654
22,23-02-2019,MVS,0.1036812,0.0880297,0.0561395,0.0808779,0.2593765,0.4010508,0.3778923,0.4267735,0.1661226,0.0705659,-13.653,-21.04
24,14-01-2018,EVS,0.1326624,0.1112718,0.0900812,0.0967123,0.1165103,0.1247,0.1069781,0.1250235,0.0496457,0.0239226,-12.39,-27.103
71,05-03-2019,LVS,0.0996234,0.0853053,0.0577672,0.0794903,0.2378204,0.3653681,0.3445053,0.3910541,0.1507505,0.0667759,-14.8,-20.273
76,14-04-2019,LRS,0.1154232,0.1087031,0.0825855,0.1156105,0.2575833,0.3496416,0.3321745,0.3873492,0.1767081,0.0871807,-12.85,-19.661
